id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1582769767760265220,1582769767760265220,2022-10-19 17:24:53 BST,2022-10-19,17:24:53,+0100,69319975,neildaviesart,Neil Davies 🎨,,Ending the day with a backbench revolt would be typical @trussliz,en,"[{'screen_name': 'trussliz', 'name': 'liz truss', 'id': '65357102'}]",[],[],0,0,0,[],[],https://twitter.com/NeilDaviesArt/status/1582769767760265220,False,https://twitter.com/AdamBienkov/status/1582767044801753089,0,,Swindon,,,,,,[],,,,
1582769631659687939,1582704961070456832,2022-10-19 17:24:21 BST,2022-10-19,17:24:21,+0100,1029795238632669185,davidshaw291,Davidshaw29,,"@SimonClarkeMP @trussliz Are you the next 🤡 to resign? Get out of office now,the right wing libertarian extremism that taints your party is going to finish you.",en,[],[],[],0,0,0,[],[],https://twitter.com/Davidshaw291/status/1582769631659687939,False,,0,,Swindon,,,,,,"[{'screen_name': 'SimonClarkeMP', 'name': 'Simon Clarke MP', 'id': '1715832776'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582768117372944393,1582768117372944393,2022-10-19 17:18:20 BST,2022-10-19,17:18:20,+0100,1253672034,hewitson10,kerry ✊💙🇺🇦,,Liz truss is having a complete shitter today 😆  #torychaos  https://t.co/mx3eaEwOhQ,en,[],[],[],0,2,7,['torychaos'],[],https://twitter.com/hewitson10/status/1582768117372944393,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1582768098880503809/pu/img/aiVFa8VnJzv0qMZ6.jpg,Swindon,,,,,,[],,,,
1582765681556172800,1582764960727592960,2022-10-19 17:08:39 BST,2022-10-19,17:08:39,+0100,236455652,andrewdowson,Andrew Dowson,,"@cathynewman @trussliz Cheers Cathy, when are you interviewing Jordan Peterson again?  https://t.co/1tDuCx9yke",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/Ffcc_roXgAMemwM.jpg'],0,0,0,[],[],https://twitter.com/AndrewDowson/status/1582765681556172800,False,,1,https://pbs.twimg.com/tweet_video_thumb/Ffcc_roXgAMemwM.jpg,Swindon,,,,,,"[{'screen_name': 'cathynewman', 'name': 'Cathy Newman', 'id': '47583917'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582758449800089600,1582758449800089600,2022-10-19 16:39:55 BST,2022-10-19,16:39:55,+0100,1253672034,hewitson10,kerry ✊💙🇺🇦,,"Good god, now Suella Braverman the Home Secretary has gone  Liz Truss can clear the deck but we have long memories &amp; will feel the cost of truss for a very long time to come  #GeneralElectionNow #TrussMustGo  https://t.co/FqkffrJEXp",en,[],[],[],0,4,4,"['generalelectionnow', 'trussmustgo']",[],https://twitter.com/hewitson10/status/1582758449800089600,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1582758332682719232/pu/img/JcNyyGeJ8bMEwvyc.jpg,Swindon,,,,,,[],,,,
1582752487114649600,1582737425431830529,2022-10-19 16:16:13 BST,2022-10-19,16:16:13,+0100,896673906085556224,george53033287,George Squire,,@trussliz Oh no as a pensioner I am seriously worried does that statement mean the triple lock is definitely on the way out?,en,[],[],[],0,0,1,[],[],https://twitter.com/George53033287/status/1582752487114649600,False,,0,,Swindon,,,,,,"[{'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582751649520832513,1582751649520832513,2022-10-19 16:12:54 BST,2022-10-19,16:12:54,+0100,908951144,davenicholls26,D A V E,,Do Gerrard and Liz Truss have the same PR team?,en,[],[],[],0,0,0,[],[],https://twitter.com/davenicholls26/status/1582751649520832513,False,https://twitter.com/fabrizioromano/status/1582750222182031362,0,,Swindon,,,,,,[],,,,
1582750714199420928,1582716139964370945,2022-10-19 16:09:11 BST,2022-10-19,16:09:11,+0100,1421557335072378881,robjame09036017,Rob James (Pommie Tiger),,@Conservatives @trussliz Joke of a party. No direction or plan. General election now please. You have no mandate.,en,[],[],[],0,0,0,[],[],https://twitter.com/RobJame09036017/status/1582750714199420928,False,,0,,Swindon,,,,,,"[{'screen_name': 'Conservatives', 'name': 'Conservatives', 'id': '14281853'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582750355284119553,1581966535836725250,2022-10-19 16:07:45 BST,2022-10-19,16:07:45,+0100,1421557335072378881,robjame09036017,Rob James (Pommie Tiger),,"@trussliz 'Fighter and not a quitter'? Inept, Incompetent and no charisma at all - please go....",en,[],[],[],0,0,0,[],[],https://twitter.com/RobJame09036017/status/1582750355284119553,False,,0,,Swindon,,,,,,"[{'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582746471929036801,1582737425431830529,2022-10-19 15:52:19 BST,2022-10-19,15:52:19,+0100,937444159442636802,samgoodman990,Sam Goodman,,@trussliz  https://t.co/CINxdNxKAK,qme,[],[],['https://pbs.twimg.com/media/FfcLhzYWIAA7Wao.jpg'],0,0,1,[],[],https://twitter.com/SamGoodman990/status/1582746471929036801,False,,1,https://pbs.twimg.com/media/FfcLhzYWIAA7Wao.jpg,Swindon,,,,,,[],,,,
1582741723843022849,1582716139964370945,2022-10-19 15:33:27 BST,2022-10-19,15:33:27,+0100,1118900898246406146,chrisfelthamuk,Chris F 🇺🇦,,"@Conservatives @trussliz It's been confirmed by @trussliz which means I have exactly zero confidence that this will remain true. Her credibility has been shredded one u-turn after the other, and now has nothing left.  #GeneralElectionNow #TrussOut44 #TrussUnfitToGovern",en,"[{'screen_name': 'trussliz', 'name': 'liz truss', 'id': '65357102'}]",[],[],0,0,1,"['generalelectionnow', 'trussout44', 'trussunfittogovern']",[],https://twitter.com/chrisfelthamuk/status/1582741723843022849,False,,0,,Swindon,,,,,,"[{'screen_name': 'Conservatives', 'name': 'Conservatives', 'id': '14281853'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582741286062153728,1582737425431830529,2022-10-19 15:31:43 BST,2022-10-19,15:31:43,+0100,1118900898246406146,chrisfelthamuk,Chris F 🇺🇦,,@trussliz You mean until your next screeching u-turn? Your assurances mean precisely nothing.   #GeneralElectionNow  #TrussUnfitToGovern,en,[],[],[],0,0,1,"['generalelectionnow', 'trussunfittogovern']",[],https://twitter.com/chrisfelthamuk/status/1582741286062153728,False,,0,,Swindon,,,,,,"[{'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582740534417756161,1582737425431830529,2022-10-19 15:28:43 BST,2022-10-19,15:28:43,+0100,146798359,citymannion,Peter Mannion 🇺🇦,,@trussliz Gotta protect that pension vote. It's all you have! 😂 😂 😂,en,[],[],[],0,0,0,[],[],https://twitter.com/CityMannion/status/1582740534417756161,False,,0,,Swindon,,,,,,"[{'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582736418648248322,1582716139964370945,2022-10-19 15:12:22 BST,2022-10-19,15:12:22,+0100,793898629144641537,dhcfry,Derek Fry,,@Conservatives @trussliz That is unless it's expedient to do another U-turn. Why do you keep posting this? No one believes the Conservatives anymore.,en,[],[],[],0,0,0,[],[],https://twitter.com/DhcFry/status/1582736418648248322,False,,0,,Swindon,,,,,,"[{'screen_name': 'Conservatives', 'name': 'Conservatives', 'id': '14281853'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582734949873987585,1582704961070456832,2022-10-19 15:06:32 BST,2022-10-19,15:06:32,+0100,2685630078,markypope,Mark Pope #fbpe #TorySleaze #JohnsonOut,,@SimonClarkeMP @trussliz A new meaning of the phrase “really good performance”.,en,[],[],[],0,0,0,[],[],https://twitter.com/MarkyPope/status/1582734949873987585,False,,0,,Swindon,,,,,,"[{'screen_name': 'SimonClarkeMP', 'name': 'Simon Clarke MP', 'id': '1715832776'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582733763951595520,1582716139964370945,2022-10-19 15:01:49 BST,2022-10-19,15:01:49,+0100,146798359,citymannion,Peter Mannion 🇺🇦,,@Conservatives @trussliz Good job you didn't give the Canva apprentice the day off 😳 😂 😂 😂,en,[],[],[],0,0,0,[],[],https://twitter.com/CityMannion/status/1582733763951595520,False,,0,,Swindon,,,,,,"[{'screen_name': 'Conservatives', 'name': 'Conservatives', 'id': '14281853'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582728893265367041,1582691704015966208,2022-10-19 14:42:28 BST,2022-10-19,14:42:28,+0100,3652164437,janice_bardwell,Janice Bardwell🌻🇺🇦,,@Peston @trussliz @Jeremy_Hunt Opposite of what James Cleverly said on Today too.,en,[],[],[],0,0,0,[],[],https://twitter.com/janice_bardwell/status/1582728893265367041,False,,0,,Swindon,,,,,,"[{'screen_name': 'Peston', 'name': 'Robert Peston', 'id': '14157134'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'Jeremy_Hunt', 'name': 'Jeremy Hunt', 'id': '112398730'}]",,,,
1582727734987436032,1582704961070456832,2022-10-19 14:37:52 BST,2022-10-19,14:37:52,+0100,3652164437,janice_bardwell,Janice Bardwell🌻🇺🇦,,@DavidPNoble63 @SimonClarkeMP @trussliz Truss’ favourite strap line is ‘ I am very clear’ - which is basically an Oxymoron as it’s the last thing  she is.,en,[],[],[],0,0,7,[],[],https://twitter.com/janice_bardwell/status/1582727734987436032,False,,0,,Swindon,,,,,,"[{'screen_name': 'DavidPNoble63', 'name': 'David Noble FRSM 💙🏴\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f 🇺🇦 🌻🗿', 'id': '1322155395146797056'}, {'screen_name': 'SimonClarkeMP', 'name': 'Simon Clarke MP', 'id': '1715832776'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582721584665882625,1582716139964370945,2022-10-19 14:13:25 BST,2022-10-19,14:13:25,+0100,203131369,earskirby,Rich K,,@Conservatives @trussliz Are you sure?,en,[],[],[],0,0,1,[],[],https://twitter.com/earskirby/status/1582721584665882625,False,,0,,Swindon,,,,,,"[{'screen_name': 'Conservatives', 'name': 'Conservatives', 'id': '14281853'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582720481202823168,1582720481202823168,2022-10-19 14:09:02 BST,2022-10-19,14:09:02,+0100,8641742,jimrobbins,Jim Robbins,,Yep but which Prime Minister promised this? Liz Truss or the real one?,en,[],[],[],2,0,1,[],[],https://twitter.com/jimrobbins/status/1582720481202823168,False,https://twitter.com/conservatives/status/1582716139964370945,0,,Swindon,,,,,,[],,,,
1582714924131790849,1582697042983366658,2022-10-19 13:46:57 BST,2022-10-19,13:46:57,+0100,1118900898246406146,chrisfelthamuk,Chris F 🇺🇦,,"@Bren4Bassetlaw Explain then why the Foreign Secretary couldn't confirm this on media rounds earlier today?  And let's be honest, a ""confirmation"" from @trussliz isn't worth the paper it's written on. She could perform a wild, screeching u-turn at any momenr.",en,"[{'screen_name': 'trussliz', 'name': 'liz truss', 'id': '65357102'}]",[],[],0,0,1,[],[],https://twitter.com/chrisfelthamuk/status/1582714924131790849,False,,0,,Swindon,,,,,,"[{'screen_name': 'Bren4Bassetlaw', 'name': 'Brendan Clarke-Smith MP', 'id': '1189293292686630912'}]",,,,
1582711697818587138,1582711697818587138,2022-10-19 13:34:08 BST,2022-10-19,13:34:08,+0100,1118900898246406146,chrisfelthamuk,Chris F 🇺🇦,,"Confirmed by @trussliz though, which means it could be u-turned on at any moment. Her reassurances are worth precisely zero.",en,"[{'screen_name': 'trussliz', 'name': 'liz truss', 'id': '65357102'}]",[],[],0,0,0,[],[],https://twitter.com/chrisfelthamuk/status/1582711697818587138,False,https://twitter.com/RobBAylesbury/status/1582700049519497218,0,,Swindon,,,,,,[],,,,
1582711166542807040,1582704961070456832,2022-10-19 13:32:02 BST,2022-10-19,13:32:02,+0100,1123298036250226688,adamarriba_,Adam,,@SimonClarkeMP @trussliz Dream on Tory boy,en,[],[],[],0,0,2,[],[],https://twitter.com/Adamarriba_/status/1582711166542807040,False,,0,,Swindon,,,,,,"[{'screen_name': 'SimonClarkeMP', 'name': 'Simon Clarke MP', 'id': '1715832776'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582708441214173184,1582691704015966208,2022-10-19 13:21:12 BST,2022-10-19,13:21:12,+0100,1123244527358291968,stephen76035315,Stephen McKenzie,,@Peston @warrenmorgan @trussliz @Jeremy_Hunt We already have the lowest pensions in Europe. Truss is in charge and is showing it. Triple lock will also be a vote winner amongst pensioners.,en,[],[],[],0,0,0,[],[],https://twitter.com/Stephen76035315/status/1582708441214173184,False,,0,,Swindon,,,,,,"[{'screen_name': 'Peston', 'name': 'Robert Peston', 'id': '14157134'}, {'screen_name': 'warrenmorgan', 'name': 'Warren Morgan 🇺🇦🇪🇺', 'id': '15639096'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}, {'screen_name': 'Jeremy_Hunt', 'name': 'Jeremy Hunt', 'id': '112398730'}]",,,,
1582701014733697030,1582616931475279873,2022-10-19 12:51:41 BST,2022-10-19,12:51:41,+0100,1475972322,roslyn_timlin,Roslyn Timlin,,"@JeremyVineOn5 I know there will be alot of people disagreeing with me, but I think Boris would do better now. Liz Truss has been far worse than I thought. I was excited at first but my feeling for her is just disappointment now.  Ah well, British Politics for you.",en,[],[],[],1,0,0,[],[],https://twitter.com/roslyn_timlin/status/1582701014733697030,False,,0,,Swindon,,,,,,"[{'screen_name': 'JeremyVineOn5', 'name': 'Jeremy Vine On 5', 'id': '52360480'}]",,,,
1582698855900250112,1582689682336321537,2022-10-19 12:43:07 BST,2022-10-19,12:43:07,+0100,240286991,mwswindon,Martin Wicks,,@SannSwindon @RobertBuckland @trussliz The man responsible for 6% mortgage interest rates.,en,[],[],[],0,0,0,[],[],https://twitter.com/mwswindon/status/1582698855900250112,False,,0,,Swindon,,,,,,"[{'screen_name': 'SannSwindon', 'name': 'Mike Davies', 'id': '1382362788941721600'}, {'screen_name': 'RobertBuckland', 'name': 'Robert Buckland', 'id': '14284260'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582697420697128960,1582697420697128960,2022-10-19 12:37:24 BST,2022-10-19,12:37:24,+0100,1253672034,hewitson10,kerry ✊💙🇺🇦,,I actually feel quite embarrassed for Liz truss  How many bloody times does she want to say   ‘I’m a fighter not a quitter’  Do the right thing and walk already   #PMQs #LiztrussResign  https://t.co/eWprdrwvq3,en,[],[],[],3,10,45,"['pmqs', 'liztrussresign']",[],https://twitter.com/hewitson10/status/1582697420697128960,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1582697364330102788/pu/img/kv_VDCmEM8KHicQh.jpg,Swindon,,,,,,[],,,,
1582695379287494657,1582695379287494657,2022-10-19 12:29:18 BST,2022-10-19,12:29:18,+0100,20318742,stoneyrocks,julie anne,,"#LizTruss saying she has taken responsibility, clearly fucking NOT as she should resign.",en,[],[],[],0,1,4,['liztruss'],[],https://twitter.com/stoneyrocks/status/1582695379287494657,False,,0,,Swindon,,,,,,[],,,,
1582693988850872320,1582693988850872320,2022-10-19 12:23:46 BST,2022-10-19,12:23:46,+0100,20318742,stoneyrocks,julie anne,,"""We are compassionate Conservatives"" #PMQs 😂🤣😂🤣😂those two words should NEVER appear in a sentence. #LizTruss #Tories hollering like banshees at that comment, makes me rage!!",en,[],[],[],1,4,13,"['pmqs', 'liztruss', 'tories']",[],https://twitter.com/stoneyrocks/status/1582693988850872320,False,,0,,Swindon,,,,,,[],,,,
1582691940394766336,1582691940394766336,2022-10-19 12:15:38 BST,2022-10-19,12:15:38,+0100,897861445,platform68,platform68,,"@trussliz Just watched pmq, best laugh in a long time. Pls, when are you going to resign.",en,[],[],[],0,0,0,[],[],https://twitter.com/Platform68/status/1582691940394766336,False,,0,,Swindon,,,,,,[],,,,
1582690540545458176,1582690540545458176,2022-10-19 12:10:04 BST,2022-10-19,12:10:04,+0100,1253672034,hewitson10,kerry ✊💙🇺🇦,,Liz Truss book title  ‘Gone By Christmas’  Well done Keir Starmer 👏👏👏  #ThickLizzie is having an absolute shitter  #PMQs #GeneralElection2022  https://t.co/SpUgdtIbyN,en,[],[],[],3,11,31,"['thicklizzie', 'pmqs', 'generalelection2022']",[],https://twitter.com/hewitson10/status/1582690540545458176,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1582690471503175681/pu/img/c2WM-gUXYlw_CVGa.jpg,Swindon,,,,,,[],,,,
1582689682336321537,1582689682336321537,2022-10-19 12:06:39 BST,2022-10-19,12:06:39,+0100,1382362788941721600,sannswindon,Mike Davies,,interesting to see @RobertBuckland next to @trussliz for PMQs. Wonder how long the support will last?,en,"[{'screen_name': 'robertbuckland', 'name': 'robert buckland', 'id': '14284260'}, {'screen_name': 'trussliz', 'name': 'liz truss', 'id': '65357102'}]",[],[],5,0,1,[],[],https://twitter.com/SannSwindon/status/1582689682336321537,False,,0,,Swindon,,,,,,[],,,,
1582676598213730304,1582676598213730304,2022-10-19 11:14:40 BST,2022-10-19,11:14:40,+0100,8641742,jimrobbins,Jim Robbins,,Think that the Conservative Party need to think about how having a three-line whip against one of their own 2019 manifesto policies helps the argument that Liz Truss has a mandate to do anything...  #fracking #chaos #NoMandate,en,[],[],[],0,2,9,"['fracking', 'chaos', 'nomandate']",[],https://twitter.com/jimrobbins/status/1582676598213730304,False,,0,,Swindon,,,,,,[],,,,
1582663705367818240,1582663705367818240,2022-10-19 10:23:26 BST,2022-10-19,10:23:26,+0100,101540359,tuck______,TuckTuckGoose,,Every time I see a picture of Liz Truss I hate her that little bit more,en,[],[],[],0,0,0,[],[],https://twitter.com/Tuck______/status/1582663705367818240,False,,0,,Swindon,,,,,,[],,,,
1582655174195437568,1582352594608918532,2022-10-19 09:49:32 BST,2022-10-19,09:49:32,+0100,87333002,psychoserial,Ninja Pagan,,"@Conservatives @trussliz Doing a good job, energy bills grown, national debt grown,  interest rates grown, mortgages grown. You announced a tax then uturnef on it and that cost this country 65 billion...well cost the working class ppl anyways...should have all the poor killed off before 2030 just in time",en,[],[],[],0,0,0,[],[],https://twitter.com/psychoserial/status/1582655174195437568,False,,0,,Swindon,,,,,,"[{'screen_name': 'Conservatives', 'name': 'Conservatives', 'id': '14281853'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582644514572816384,1582644514572816384,2022-10-19 09:07:11 BST,2022-10-19,09:07:11,+0100,22770385,mccartneymaxwel,Y Maxwell-Darkes,,@10DowningStreet #CorporationTax must be cut! @trussliz  - #Business needs growth!!,en,"[{'screen_name': 'trussliz', 'name': 'liz truss', 'id': '65357102'}]",[],[],0,0,0,"['corporationtax', 'business']",[],https://twitter.com/McCartneyMaxwel/status/1582644514572816384,False,https://twitter.com/just1diamond/status/1582643291727593473,0,,Swindon,,,,,,[],,,,
1582643291727593473,1582643291727593473,2022-10-19 09:02:19 BST,2022-10-19,09:02:19,+0100,707178613095972864,just1diamond,#TheGirlTheWoman,,#Corp Tax needs to be cut! No growth will come without that cut! @trussliz @10DowningStreet,en,"[{'screen_name': 'trussliz', 'name': 'liz truss', 'id': '65357102'}, {'screen_name': '10downingstreet', 'name': 'uk prime minister', 'id': '14224719'}]",[],[],0,1,4,['corp'],[],https://twitter.com/Just1Diamond/status/1582643291727593473,False,,0,,Swindon,,,,,,[],,,,
1582620069313798144,1582620069313798144,2022-10-19 07:30:02 BST,2022-10-19,07:30:02,+0100,334119241,ghr_swindon,Greatest Hits Radio Swindon,,On air this morning with @oliviamounsor …  💸 Liz Truss is preparing to face MP's during PMQ's  ‍🚒 A fire near Bristol Temple Meads last night could cause travel disruption today  ✨ A new Cancer Research UK Superstore is set to open in Swindon next week.  https://t.co/D7qSeSmanh,en,"[{'screen_name': 'oliviamounsor', 'name': 'olivia mounsor', 'id': '1017800710300295173'}]",[],['https://pbs.twimg.com/media/FfaYkJYWAAMeUSj.jpg'],0,0,0,[],[],https://twitter.com/GHR_Swindon/status/1582620069313798144,False,,1,https://pbs.twimg.com/media/FfaYkJYWAAMeUSj.jpg,Swindon,,,,,,[],,,,
1582616552628948993,1582470888762486786,2022-10-19 07:16:04 BST,2022-10-19,07:16:04,+0100,1118900898246406146,chrisfelthamuk,Chris F 🇺🇦,,"@Telegraph And there in a sentence, is the description of Liz Truss.  https://t.co/GzUcqEmwfr",en,[],[],['https://pbs.twimg.com/media/FfaVXboXkAE5fHZ.jpg'],0,0,0,[],[],https://twitter.com/chrisfelthamuk/status/1582616552628948993,False,,1,https://pbs.twimg.com/media/FfaVXboXkAE5fHZ.jpg,Swindon,,,,,,"[{'screen_name': 'Telegraph', 'name': 'The Telegraph', 'id': '16343974'}]",,,,
1582615709263474688,1582471325003632641,2022-10-19 07:12:43 BST,2022-10-19,07:12:43,+0100,1118900898246406146,chrisfelthamuk,Chris F 🇺🇦,,"@GarethThomasMP @trussliz She and the government at the time were so desperate to show new trade deals - ANY deals - after their Brexit fiasco, that she’d have signed anything.  She was *specifically* warned of the Oz deal risks. She’s worse than negligent.   https://t.co/6Es0ujqxKV",en,[],['https://www.politico.eu/article/liz-truss-uk-food-sector-australia-new-zealand-trade-deal/amp/'],[],0,0,0,[],[],https://twitter.com/chrisfelthamuk/status/1582615709263474688,False,,0,,Swindon,,,,,,"[{'screen_name': 'GarethThomasMP', 'name': 'Gareth Thomas MP', 'id': '219976700'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582614142061805568,1582614142061805568,2022-10-19 07:06:29 BST,2022-10-19,07:06:29,+0100,123825404,simon_olney,Simon Olney,,Liz Truss seems pretty determined to lead the tories into the next general election.  The only way to make sure that happens is to call one now,en,[],[],[],0,0,0,[],[],https://twitter.com/Simon_Olney/status/1582614142061805568,False,,0,,Swindon,,,,,,[],,,,
1582609953751457792,1582342756705636352,2022-10-19 06:49:51 BST,2022-10-19,06:49:51,+0100,20878190,janet_west,Janet Georgiou,,@Kennyaberdeen @Conservatives @trussliz That … is … a … disgrace.  https://t.co/QjitWhmYET,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FfaPXFtXEAEDsHN.jpg'],0,0,0,[],[],https://twitter.com/Janet_West/status/1582609953751457792,False,,1,https://pbs.twimg.com/tweet_video_thumb/FfaPXFtXEAEDsHN.jpg,Swindon,,,,,,"[{'screen_name': 'Kennyaberdeen', 'name': 'Kenny Anderson', 'id': '474964424'}, {'screen_name': 'Conservatives', 'name': 'Conservatives', 'id': '14281853'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582592822137737216,1582592822137737216,2022-10-19 05:41:46 BST,2022-10-19,05:41:46,+0100,20878190,janet_west,Janet Georgiou,,"So, just as Nick Clegg betrayed students, helping turn a promise for free education into Cameron’s £9kpa university fees, Liz Truss is now betraying Tory pensioners who put her in power, ditching the manifesto commitment to triple-lock pension rises. Will she pay the same price?",en,[],[],[],0,0,0,[],[],https://twitter.com/Janet_West/status/1582592822137737216,False,,0,,Swindon,,,,,,[],,,,
1582488841021452288,1582344752959135744,2022-10-18 22:48:35 BST,2022-10-18,22:48:35,+0100,909200196323684354,rachelt1722,Rachel Tomes,,@SkyNews The majority of Tory party members gave us Liz Truss.,en,[],[],[],0,0,1,[],[],https://twitter.com/RachelT1722/status/1582488841021452288,False,,0,,Swindon,,,,,,"[{'screen_name': 'SkyNews', 'name': 'Sky News', 'id': '7587032'}]",,,,
1582486578303504385,1582455392566591489,2022-10-18 22:39:36 BST,2022-10-18,22:39:36,+0100,203131369,earskirby,Rich K,,@Banzaitankboy @Mike_Fabricant @trussliz European Rejection Group.,en,[],[],[],1,0,0,[],[],https://twitter.com/earskirby/status/1582486578303504385,False,,0,,Swindon,,,,,,"[{'screen_name': 'Banzaitankboy', 'name': 'Banzaiboy 🗿🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f', 'id': '1549038471334993921'}, {'screen_name': 'Mike_Fabricant', 'name': 'Michael Fabricant 🇬🇧🇺🇦', 'id': '19058678'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582478689941721088,1582478689941721088,2022-10-18 22:08:15 BST,2022-10-18,22:08:15,+0100,97623172,debcarlier,Deborah Carlier,,@trussliz I really hope you are watching @itvnews and seeing the devastation YOU have caused to people’s lives. It is an utter disgrace that you think it acceptable to stay in the position of PM. You should hang your head in shame.,en,"[{'screen_name': 'itvnews', 'name': 'itv news', 'id': '21866939'}]",[],[],0,0,1,[],[],https://twitter.com/debcarlier/status/1582478689941721088,False,,0,,Swindon,,,,,,[],,,,
1582477605596454930,1582477605596454930,2022-10-18 22:03:56 BST,2022-10-18,22:03:56,+0100,707178613095972864,just1diamond,#TheGirlTheWoman,,Iranian girl 'beaten to death for refusing to sing pro-regime song' ⁦@GOVUK⁩ ⁦@10DowningStreet⁩ ⁦@trussliz⁩  do something!! 😡  https://t.co/5ODLjuWMXK,en,"[{'screen_name': 'govuk', 'name': 'gov.uk', 'id': '17481977'}, {'screen_name': '10downingstreet', 'name': 'uk prime minister', 'id': '14224719'}, {'screen_name': 'trussliz', 'name': 'liz truss', 'id': '65357102'}]",['https://mol.im/a/11328181'],[],0,0,0,[],[],https://twitter.com/Just1Diamond/status/1582477605596454930,False,,0,,Swindon,,,,,,[],,,,
1582477263630921728,1582352594608918532,2022-10-18 22:02:35 BST,2022-10-18,22:02:35,+0100,737290197025628165,m4nd4lorek,Bart Pulosky,,@Conservatives @trussliz Who is the prime minister today?,en,[],[],[],0,0,0,[],[],https://twitter.com/M4nd4lorek/status/1582477263630921728,False,,0,,Swindon,,,,,,"[{'screen_name': 'Conservatives', 'name': 'Conservatives', 'id': '14281853'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
1582472816393261056,1582472816393261056,2022-10-18 21:44:55 BST,2022-10-18,21:44:55,+0100,8641742,jimrobbins,Jim Robbins,,"I know that there are lots of things wrong with Liz Truss and her pathetic government, but the idea that Suella Braverman is anywhere near the level of competence that you would want for a Home Secretary…  https://t.co/peY4Ertbif",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FfYSobLXgAAL4n9.jpg'],2,0,4,[],[],https://twitter.com/jimrobbins/status/1582472816393261056,False,,1,https://pbs.twimg.com/tweet_video_thumb/FfYSobLXgAAL4n9.jpg,Swindon,,,,,,[],,,,
1582464730597580800,1582464730597580800,2022-10-18 21:12:47 BST,2022-10-18,21:12:47,+0100,58868624,chrissymagic1,Chris Purdom,,I'm surprised conservatives haven't had more of this fired their way. Liz truss needs to be locked in a room with journalists for an hour with the door locked on live TV and explain herself,en,[],[],[],1,0,1,[],[],https://twitter.com/Chrissymagic1/status/1582464730597580800,False,https://twitter.com/BBCPolitics/status/1582393645235376128,0,,Swindon,,,,,,[],,,,
1582458891396296705,1582455392566591489,2022-10-18 20:49:35 BST,2022-10-18,20:49:35,+0100,203131369,earskirby,Rich K,,@Mike_Fabricant @trussliz The ERG. The ultra wing of the Tory party.  If you screw up GDPR you ruin business and data exchange with the EU. We helped write GDPR to protect personal data. What don't you like?,en,[],[],[],2,1,12,[],[],https://twitter.com/earskirby/status/1582458891396296705,False,,0,,Swindon,,,,,,"[{'screen_name': 'Mike_Fabricant', 'name': 'Michael Fabricant 🇬🇧🇺🇦', 'id': '19058678'}, {'screen_name': 'trussliz', 'name': 'Liz Truss', 'id': '65357102'}]",,,,
